text_id,text,domain,sentiment,source,language
f2e7427f-c66f-4ef8-b03e-928e9937334c,ถือว่าแพ็กของทำได้ดี,delivery,Positive,synthetic_wisesight_like,th
98770587-cd80-4e06-bef1-a1824c4942b3,ความคุ้มค่าไม่ได้แย่ แต่ก็ไม่ได้ดีมาก 😐,product,Neutral,synthetic_wisesight_like,th
ff868b22-55fb-41ee-b6b8-8d6a9b519094,ถือว่าประสบการณ์ทำได้ดี โอเคอยู่ 👍,platform,Positive,synthetic_wisesight_like,th
510884ca-56b4-45d4-bb96-552b08840b75,ผิดหวังกับพนักงาน โอเคอยู่ 😒,service,Negative,synthetic_wisesight_like,th
1a22b3d2-4544-4de2-abb3-ce3983a32175,คุณภาพไม่โอเค้เลย 🙄,product,Negative,synthetic_wisesight_like,th
772d7d88-9292-4e05-9915-a459cf8349be,ชอบบริการแบบนี้ 👍,service,Positive,synthetic_wisesight_like,th
2fc911e4-1907-45b3-a064-354e1f6d2fe1,แพ็กของดีมาก ประทับใจ โอเคอยู่ 🙂,delivery,Positive,synthetic_wisesight_like,th
685c7995-249d-45ff-9cc3-f25f65b8a584,ความรวดเร็วอยู่ในระดับปกติ,delivery,Neutral,synthetic_wisesight_like,th
8eac26bf-89f9-4089-8ba5-127ffe087044,แอปเฉยๆ ยังไม่มีอารัยโดดเด่น 😐,platform,Neutral,synthetic_wisesight_like,th
6b501b90-5189-429e-82d3-bf88095d2520,บริการควรปรับปรุง,service,Negative,synthetic_wisesight_like,th
43cd2bcf-defb-433d-a478-fa9fc473c594,สินค้าอยู่ในระดับปกติ,product,Neutral,synthetic_wisesight_like,th
29c5f486-cbe7-4c66-b4a4-f0e17a388f78,จัดส่งควรปรับปรุง,delivery,Negative,synthetic_wisesight_like,th
aad70157-4cb2-4207-b2dd-fe720559ba9f,คุณภาพไม่โอเค้เลย แม่ง,product,Negative,synthetic_wisesight_like,th
ed8331f7-537b-4a29-b497-f123ac177e23,การตอบกลับแย่กว่าที่คิด ถือว่าได้ 🙄,service,Negative,synthetic_wisesight_like,th
4d17aa4a-8260-4e38-b4bd-a62c1724d1bc,การดูแลดีมาก ประทับใจ 😊,service,Positive,synthetic_wisesight_like,th
07e52b21-4ffe-48a2-8b17-eb74a41b6971,ชอบจัดส่งแบบนี้ 👍,delivery,Positive,synthetic_wisesight_like,th
940d6d48-ae56-4ad3-abee-a030b0d2ca8a,บริการควรปรับปรุง,service,Negative,synthetic_wisesight_like,th
2a949678-37a8-47c1-8303-3b914adeb44c,พนักงานโอเคเกินคาด 🙂,service,Positive,synthetic_wisesight_like,th
6986b06a-5dc2-4c25-bc5c-9c0a51a81668,ชอบพนักงานแบบนี้,service,Positive,synthetic_wisesight_like,th
4524a5d7-8bbf-44ba-8a7e-d127e18e1203,พนักงานเฉยๆ ยังไม่มีอะไรโดดเด่น,service,Neutral,synthetic_wisesight_like,th
57eba613-2817-4ac8-845e-86ace747fb5a,ราคาดีมาก ประทับใจ,product,Positive,synthetic_wisesight_like,th
2c267b82-c4e5-4e41-b423-b29b247b3349,บริการก็โอเคนะ แม่ง,service,Neutral,synthetic_wisesight_like,th
cb76b465-58f4-4a14-8f3d-b071cd9af5ab,การใช้งานควรปรับปรุง ฟีลแบบ 😒,platform,Negative,synthetic_wisesight_like,th
7a2952e3-7e4f-4cbd-a264-b5e1ff2189a4,ความคุ้มค่าไม่โอเคเลย,product,Negative,synthetic_wisesight_like,th
972bbcc2-f7cf-4549-aad8-2ce5c52a0236,แพ็กของอยู่ในระดับปกติ,delivery,Neutral,synthetic_wisesight_like,th
e12bbe13-ae28-45be-8e61-9c67175aeb5a,ผิดหวังกับจัดส่ง,delivery,Negative,synthetic_wisesight_like,th
aae28f88-55c5-42ef-be7d-ab81b539e7f7,ผิดหวังกับความรวดเร็ว,delivery,Negative,synthetic_wisesight_like,th
02e4d590-a2ec-4b14-b284-732f9f957562,พนักงานก็โอเคนะ,service,Neutral,synthetic_wisesight_like,th
cc2aa49d-b248-49f8-8e12-51a5eeee7a35,ความรวดเร็วไม่โอเคเลย,delivery,Negative,synthetic_wisesight_like,th
a7e2b2ab-ae5d-4176-b6b4-10c2e8ddf36d,แอปเฉยๆ ยังไม่มีอารัยโดดเด่น,platform,Neutral,synthetic_wisesight_like,th
fe9f3ef4-4f8c-497c-a954-79428e33c314,ถือว่าบริการทำได้ดี,service,Positive,synthetic_wisesight_like,th
03c27762-e715-432e-8bca-b8498a2b59d6,จัดส่งแย่กว่าที่คิด,delivery,Negative,synthetic_wisesight_like,th
ecf0dd1a-3ee8-4aa1-85d1-b013e9e42f04,จัดส่งเฉยๆ ยังไม่มีอะไรโดดเด่น,delivery,Neutral,synthetic_wisesight_like,th
4866ef67-b35b-4391-b900-94f07195c1ca,ถือว่าราคาทำได้ดี,product,Positive,synthetic_wisesight_like,th
c4ad228c-6300-4241-8da1-b8104c1b8242,พนักงานอยู่ในระดับปกติ,service,Neutral,synthetic_wisesight_like,th
eb2c1127-a279-481b-83ed-a7b0c62ebe0e,ผิดหวังกับสินค้า,product,Negative,synthetic_wisesight_like,th
68c38eb3-c64d-4b2e-8b23-ed993f47ec2d,ถือว่าระบบทำได้ดี,platform,Positive,synthetic_wisesight_like,th
3e251d6f-0927-4bfc-bb50-d2339e952ff6,ผิดหวังกับแพ็กของ แม่ง,delivery,Negative,synthetic_wisesight_like,th
5fa198ae-8afb-4d0a-95fa-84c988fc736e,พนักงานอยู่ในระดับปกติ 😐,service,Neutral,synthetic_wisesight_like,th
5de6bd82-925b-4afe-84ef-cb1f7d545097,ถือว่าราคาทำได้ดี เฉยๆ 🙂,product,Positive,synthetic_wisesight_like,th
ec96e05b-cb2a-4834-92d8-3f88c4cdbf83,ความรวดเร็วไม่ได้แย่ แต่ก็ไม่ได้ดีม้าก ฟีลแบบ 🤔,delivery,Neutral,synthetic_wisesight_like,th
4b7c4337-7ffb-4e71-ac7c-50e8bbb64026,แพ็กของเฉยๆ ยังไม่มีอะไรโดดเด่น,delivery,Neutral,synthetic_wisesight_like,th
d5bd7519-675f-4cda-be36-ed6466f4daee,ราคาควรปรับปรุง 🙄,product,Negative,synthetic_wisesight_like,th
2ec1b3ea-248e-44b5-a06b-308f913e2da4,ความรวดเร็วเฉยๆ ยังไม่มีอารัยโดดเด่น,delivery,Neutral,synthetic_wisesight_like,th
4fb686d3-ff72-4b81-80dc-e0f92770f294,แอปไม่ได้แย่ แต่ก็ไม่ได้ดีมาก,platform,Neutral,synthetic_wisesight_like,th
278a07d9-fb12-44e5-a666-cbcf0a638f40,การใช้งานไม่ได้แย่ แต่ก็ไม่ได้ดีม้าก โอเคอยู่,platform,Neutral,synthetic_wisesight_like,th
1035664e-4e0e-4d95-b6d5-d2d13c769852,การดูแลเฉยๆ ยังไม่มีอะไรโดดเด่น,service,Neutral,synthetic_wisesight_like,th
04a1b41a-bda5-4b6b-9e7a-884d11653793,ถือว่าการดูแลทำได้ดี 👍,service,Positive,synthetic_wisesight_like,th
9dcae411-4517-4bad-993e-b90522ffb2d1,ผิดหวังกับแอป 😒,platform,Negative,synthetic_wisesight_like,th
bf340a61-b590-478c-80ae-7d91a5d35e7c,บริการก็โอเคนะ,service,Neutral,synthetic_wisesight_like,th
bd17a040-6272-4b03-90cf-ab046a3fb3e6,จัดส่งแย่กว่าที่คิด,delivery,Negative,synthetic_wisesight_like,th
b5fca2d9-5ac3-42ac-af06-15f083baaa78,ความรวดเร็วก็โอเคนะ,delivery,Neutral,synthetic_wisesight_like,th
a22c6385-3b6d-47d5-b33c-ad2877d9a662,จัดส่งโอเคเกินคาด,delivery,Positive,synthetic_wisesight_like,th
9e4a4b80-71fe-42f3-a910-eb325f785934,การตอบกลับไม่โอเคเลย,service,Negative,synthetic_wisesight_like,th
cda2599d-400c-4e4e-8ec2-9d1453b434fa,แพ็กของอยู่ในระดับปกติ 🤔,delivery,Neutral,synthetic_wisesight_like,th
e2b8749b-709a-439b-b366-9bb24b820a3b,ชอบระบบแบบนี้,platform,Positive,synthetic_wisesight_like,th
c42fe65b-2d88-4e55-a3a6-c193e8d1eff9,การใช้งานอยู่ในระดับปกติ,platform,Neutral,synthetic_wisesight_like,th
bbf99adb-a6c3-42c1-af34-6e4b4bcef6f0,ระบบควรปรับปรุง,platform,Negative,synthetic_wisesight_like,th
2a139041-9384-4ecd-9bb5-f3019e6ed333,แพ็กของแย่กว่าที่คิด,delivery,Negative,synthetic_wisesight_like,th
5bd51b3c-ff23-4f21-a772-25d789973ad5,พนักงานเฉยๆ ยังไม่มีอะไรโดดเด่น,service,Neutral,synthetic_wisesight_like,th
0482b044-267a-44d0-a72d-c4f7ba6d9f23,การดูแลไม่โอเคเลย,service,Negative,synthetic_wisesight_like,th
966417f9-d22d-4355-b4ea-75b57b91822f,การดูแลแย่กว่าที่คิด,service,Negative,synthetic_wisesight_like,th
6b189be9-782a-4ab2-8fe9-eb8c0bf9a593,แอปไม่ได้แย่ แต่ก็ไม่ได้ดีมาก,platform,Neutral,synthetic_wisesight_like,th
9661df9b-cab4-4aa4-83a0-2b614bd31067,การดูแลเฉยๆ ยังไม่มีอารัยโดดเด่น 🤔,service,Neutral,synthetic_wisesight_like,th
a1c9b9b8-d811-46cb-bfda-31a9c706177c,ประสบการณ์โอเค้เกินคาด 👍,platform,Positive,synthetic_wisesight_like,th
027ea429-b9d7-41b2-bb28-3a1fc312e6d1,ผิดหวังกับจัดส่ง,delivery,Negative,synthetic_wisesight_like,th
25c82ba3-ff0c-43fb-bd0b-7edcf7718213,ผิดหวังกับจัดส่ง,delivery,Negative,synthetic_wisesight_like,th
4fd17ff7-d6a6-4d63-a1c5-ae361af1bb51,การตอบกลับแย่กว่าที่คิด 🙄,service,Negative,synthetic_wisesight_like,th
67267df6-c0f5-496c-91e4-8812ccd6eed1,แพ็กของแย่กว่าที่คิด โอเคอยู่ 😒,delivery,Negative,synthetic_wisesight_like,th
770079b5-9a68-4e6d-8fde-9d3a42d5ecea,แพ็กของแย่กว่าที่คิด 😒,delivery,Negative,synthetic_wisesight_like,th
74ef10e4-b087-477a-96c4-f141ebc6f719,ถือว่าการดูแลทำได้ดี,service,Positive,synthetic_wisesight_like,th
d0fdad02-34e1-4147-932b-a1e2aefca29a,ความคุ้มค่าอยู่ในระดับปกติ 🤔,product,Neutral,synthetic_wisesight_like,th
fb0f5873-1ba0-4945-83bd-538a1d9d90b4,สินค้าก็โอเคนะ,product,Neutral,synthetic_wisesight_like,th
d648d649-5402-42f2-86f4-cf34f0a448b3,ถือว่าความคุ้มค่าทำได้ดี เฉยๆ,product,Positive,synthetic_wisesight_like,th
8f0236ea-d5e6-40c4-8962-a8bf3cf96491,การตอบกลับแย่กว่าที่คิด แม่ง,service,Negative,synthetic_wisesight_like,th
c86d4f44-5c46-4c14-a51d-0e9951480693,ความคุ้มค่าเฉยๆ ยังไม่มีอะไรโดดเด่น,product,Neutral,synthetic_wisesight_like,th
c5597e43-cd11-4840-a038-cf669dcf97bc,ถือว่าราคาทำได้ดี,product,Positive,synthetic_wisesight_like,th
107c9bb7-c481-4cdc-aa51-fcd680e4ac4d,ความคุ้มค่าเฉยๆ ยังไม่มีอะไรโดดเด่น,product,Neutral,synthetic_wisesight_like,th
c072464e-4fbb-4655-8c11-2dd24b2f3487,สินค้าแย่กว่าที่คิด,product,Negative,synthetic_wisesight_like,th
ff05be05-fdb0-4e6d-a4dd-5e5ca397e203,แอปแย่กว่าที่คิด,platform,Negative,synthetic_wisesight_like,th
09d685c5-9dc8-4e82-9706-de44f6f2c1be,ความรวดเร็วไม่ได้แย่ แต่ก็ไม่ได้ดีมาก,delivery,Neutral,synthetic_wisesight_like,th
497a636c-68ce-41b8-8e5f-04793d05b218,แพ็กของควรปรับปรุง โอเคอยู่,delivery,Negative,synthetic_wisesight_like,th
ea5ddec2-565f-4306-ad6c-2ac876959308,พนักงานเฉยๆ ยังไม่มีอารัยโดดเด่น 🤔,service,Neutral,synthetic_wisesight_like,th
2d9ecf70-404d-4c2c-9100-b8effa786ee0,ถือว่าคุณภาพทำได้ดี แม่ง,product,Positive,synthetic_wisesight_like,th
c468c9a3-0ead-40c2-b7b0-888b8a594b39,การใช้งานดีมาก ประทับใจ,platform,Positive,synthetic_wisesight_like,th
9703f56a-ca94-481f-8717-bd7c5dd487bd,สินค้าอยู่ในระดับปกติ,product,Neutral,synthetic_wisesight_like,th
3fa893f2-b9de-4397-88e4-4054f3b1dae1,ความคุ้มค่าดีมาก ประทับใจ,product,Positive,synthetic_wisesight_like,th
1fb91410-1b4d-46c9-b463-fc521683ced9,ชอบความคุ้มค่าแบบนี้,product,Positive,synthetic_wisesight_like,th
bc66994c-6166-4755-a498-59ee113ec89f,แพ็กของดีมาก ประทับใจ,delivery,Positive,synthetic_wisesight_like,th
86fb5d24-135e-4d58-9b90-80a08359fc28,บริการโอเคเกินคาด,service,Positive,synthetic_wisesight_like,th
c69a992f-baa6-4db6-a81e-e5e42215509f,ความคุ้มค่าไม่โอเคเลย เฉยๆ 😤,product,Negative,synthetic_wisesight_like,th
8acd18d7-a839-47a3-a19b-ed4be717ba49,ความรวดเร็วอยู่ในระดับปกติ,delivery,Neutral,synthetic_wisesight_like,th
3382be5a-26e0-47bc-856d-5354d4535c4c,แพ็กของควรปรับปรุง,delivery,Negative,synthetic_wisesight_like,th
6a0246c5-0f37-4e34-aca0-93a91eb2a382,พนักงานไม่ได้แย่ แต่ก็ไม่ได้ดีมาก แม่ง,service,Neutral,synthetic_wisesight_like,th
e3ba1310-70ca-4b8b-9f2e-0034f4b9722d,จัดส่งแย่กว่าที่คิด,delivery,Negative,synthetic_wisesight_like,th
df512c98-894d-410e-b7d0-50679505c7f6,ชอบระบบแบบนี้ 😊,platform,Positive,synthetic_wisesight_like,th
ac8acd9a-7536-44d4-87cc-4b85da78b77d,คุณภาพดีมาก ประทับใจ 👍,product,Positive,synthetic_wisesight_like,th
482fc42a-815e-4c69-a993-c3d564c494c9,แพ็กของก็โอเคนะ,delivery,Neutral,synthetic_wisesight_like,th
382bd184-761f-4936-9cd7-19e3f4571d29,ชอบราคาแบบนี้ โอเคอยู่ 👍,product,Positive,synthetic_wisesight_like,th
1c1f68ad-131b-4fcf-8ee0-678ec4466508,แพ็กของโอเคเกินคาด,delivery,Positive,synthetic_wisesight_like,th
84d71e6b-e584-4145-8bf5-aa3e021b269d,ระบบเฉยๆ ยังไม่มีอะไรโดดเด่น,platform,Neutral,synthetic_wisesight_like,th
4e3fe543-7a6f-4f88-a057-ab4a024489b9,จัดส่งเฉยๆ ยังไม่มีอะไรโดดเด่น,delivery,Neutral,synthetic_wisesight_like,th
a3fc9578-e702-400e-b785-da416ff9306b,ถือว่าสินค้าทำได้ดี,product,Positive,synthetic_wisesight_like,th
04541de2-8bd5-4992-8207-981029f6aefc,ประสบการณ์โอเคเกินคาด,platform,Positive,synthetic_wisesight_like,th
36a1dbd4-189e-4c6f-847c-8d5443613741,สินค้าอยู่ในระดับปกติ,product,Neutral,synthetic_wisesight_like,th
3e52f508-6b37-4e04-9e7e-184346241079,บริการอยู่ในระดับปกติ,service,Neutral,synthetic_wisesight_like,th
4e8d2135-e07e-426b-a381-fc942a0bcdab,ผิดหวังกับการดูแล ถือว่าได้ 😤,service,Negative,synthetic_wisesight_like,th
af9e8501-80c3-49a0-aa9e-51124ccd676f,จัดส่งเฉยๆ ยังไม่มีอะไรโดดเด่น,delivery,Neutral,synthetic_wisesight_like,th
8327a028-463d-4d6e-b345-fe24f742f4e3,ความคุ้มค่าโอเคเกินคาด,product,Positive,synthetic_wisesight_like,th
83bf5080-eaeb-4aec-a04e-57b7304d8c05,ผิดหวังกับการดูแล เฉยๆ 🙄,service,Negative,synthetic_wisesight_like,th
fd430638-6646-437b-8569-78049d6c4fac,แพ็กของอยู่ในระดับปกติ,delivery,Neutral,synthetic_wisesight_like,th
e389bc0d-3c7b-482f-9c3f-43270172a7a0,ระบบดีมาก ประทับใจ,platform,Positive,synthetic_wisesight_like,th
88cac7df-de5f-4a13-b8e8-19c42fb3639d,ถือว่าแพ็กของทำได้ดี,delivery,Positive,synthetic_wisesight_like,th
059e466b-6a34-4c66-a88b-08578a466a31,ถือว่าความคุ้มค่าทำได้ดี ฟีลแบบ,product,Positive,synthetic_wisesight_like,th
f6849c90-7025-4c26-bb23-f044c7c4c6f5,พนักงานดีม้าก ประทับใจ 👍,service,Positive,synthetic_wisesight_like,th
666bc225-daed-4ff1-9e43-575abb6c810a,ถือว่าจัดส่งทำได้ดี 👍,delivery,Positive,synthetic_wisesight_like,th
f7db6dcd-fb3e-4cc8-a566-d7d3f0141595,พนักงานอยู่ในระดับปกติ โอเคอยู่,service,Neutral,synthetic_wisesight_like,th
0c035172-512d-4cfc-a9dc-0990397710b3,การใช้งานควรปรับปรุง,platform,Negative,synthetic_wisesight_like,th
e25f8bcb-176a-43d5-80a6-72067b36d156,ระบบโอเคเกินคาด,platform,Positive,synthetic_wisesight_like,th
03bfb8fe-8ce4-4579-9bda-269f3a41cc6d,ความคุ้มค่าไม่ได้แย่ แต่ก็ไม่ได้ดีม้าก ถือว่าได้,product,Neutral,synthetic_wisesight_like,th
5d4eaafd-6a93-4258-8d2d-3131f254ed07,พนักงานก็โอเคนะ 😐,service,Neutral,synthetic_wisesight_like,th
1d3aa27f-9a94-47bb-82d0-ba67b9d5c241,ผิดหวังกับการตอบกลับ,service,Negative,synthetic_wisesight_like,th
ed8d9fcf-b257-4e7d-9272-51911dffd6ca,ถือว่าสินค้าทำได้ดี 😊,product,Positive,synthetic_wisesight_like,th
1c02b1e2-d869-42c9-be24-ad04ff366b5d,ความคุ้มค่าควรปรับปรุง,product,Negative,synthetic_wisesight_like,th
add3bc31-4769-4b06-a4fd-40596b5735ae,ประสบการณ์แย่กว่าที่คิด 😒,platform,Negative,synthetic_wisesight_like,th
d879b67c-1360-4c83-8ff1-e5f8ebb406fb,พนักงานควรปรับปรุง 😒,service,Negative,synthetic_wisesight_like,th
ced04ce9-8991-4364-8c56-cd75805d4deb,ประสบการณ์ไม่โอเคเลย,platform,Negative,synthetic_wisesight_like,th
4f3af995-4f5e-46b2-8d2e-beec2a8e678c,ชอบประสบการณ์แบบนี้,platform,Positive,synthetic_wisesight_like,th
d225ee7d-0e29-4b46-8ac3-35a164df422a,ชอบคุณภาพแบบนี้,product,Positive,synthetic_wisesight_like,th
ea0aea98-019e-488f-9c77-46d14e50a549,ถือว่าความรวดเร็วทำได้ดี,delivery,Positive,synthetic_wisesight_like,th
4e7f7dbd-0950-448d-8e41-c59032c02a34,ระบบอยู่ในระดับปกติ,platform,Neutral,synthetic_wisesight_like,th
5cc4ddd7-87e2-4c81-8d09-296899be85dc,แอปก็โอเค้นะ 😐,platform,Neutral,synthetic_wisesight_like,th
f6c617cb-84a9-4977-a91e-7c23f0b314f8,ผิดหวังกับบริการ 🙄,service,Negative,synthetic_wisesight_like,th
3c45c3b5-0392-44d2-9cc4-da4738e2c027,แอปอยู่ในระดับปกติ,platform,Neutral,synthetic_wisesight_like,th
ea41b973-6b9a-4447-bbb0-8a9200c1b6fe,การตอบกลับแย่กว่าที่คิด,service,Negative,synthetic_wisesight_like,th
4e8f42b4-d116-43be-9411-8fc2345bb484,ถือว่าความรวดเร็วทำได้ดี,delivery,Positive,synthetic_wisesight_like,th
102d7d76-963e-4163-ad1b-cc4958cad721,ระบบอยู่ในระดับปกติ,platform,Neutral,synthetic_wisesight_like,th
c37cbfe1-b513-4635-8313-6b0c87f4cea7,จัดส่งก็โอเคนะ,delivery,Neutral,synthetic_wisesight_like,th
7d6082ac-9230-46b4-8852-76e1464f5873,พนักงานดีมาก ประทับใจ เฉยๆ 🙂,service,Positive,synthetic_wisesight_like,th
359cd857-f182-4ece-9bf2-a4c58b20d3ea,ผิดหวังกับความรวดเร็ว 🙄,delivery,Negative,synthetic_wisesight_like,th
1571349a-cd7f-44a4-b545-f8b1f758ef00,ผิดหวังกับระบบ,platform,Negative,synthetic_wisesight_like,th
f4b4b6b1-fa9b-44f4-a17f-70cfb50a8ac4,การใช้งานดีมาก ประทับใจ,platform,Positive,synthetic_wisesight_like,th
1d1bae34-627d-4545-9a4a-6c0f01fb80fc,ชอบความรวดเร็วแบบนี้ แม่ง,delivery,Positive,synthetic_wisesight_like,th
8df893d0-aa71-44aa-a72d-2f3924f1d14d,สินค้าดีม้าก ประทับใจ 🙂,product,Positive,synthetic_wisesight_like,th
0905333f-32d3-4bce-96c4-70ac92db83d4,ผิดหวังกับการตอบกลับ,service,Negative,synthetic_wisesight_like,th
9716c09b-0de1-4dd6-a1ec-12cb8d9ed913,ความรวดเร็วควรปรับปรุง,delivery,Negative,synthetic_wisesight_like,th
94838729-c8bf-421d-8eeb-5d493c566bd1,การตอบกลับไม่โอเค้เรย 🙄,service,Negative,synthetic_wisesight_like,th
d2706837-192e-4ad0-8e7b-5c7fd3e002c9,ถือว่าการตอบกลับทำได้ดี เฉยๆ 👍,service,Positive,synthetic_wisesight_like,th
e8c3c714-728f-40b2-9040-da04f0a34355,ถือว่าการดูแลทำได้ดี,service,Positive,synthetic_wisesight_like,th
3ad1f465-a58a-4a69-8fa6-378f36c53527,ระบบไม่ได้แย่ แต่ก็ไม่ได้ดีม้าก เฉยๆ,platform,Neutral,synthetic_wisesight_like,th
10ce3421-c457-453f-8772-72b360e705a9,ความรวดเร็วก็โอเคนะ,delivery,Neutral,synthetic_wisesight_like,th
47b27321-3fea-4ae0-9801-7ca156e0c774,พนักงานก็โอเคนะ 😐,service,Neutral,synthetic_wisesight_like,th
940b44fd-2f53-4d4c-8189-47658bf889b7,แอปโอเค้เกินคาด 🙂,platform,Positive,synthetic_wisesight_like,th
47927f9b-4d40-4568-ab44-71e1c56444b5,แพ็กของอยู่ในระดับปกติ,delivery,Neutral,synthetic_wisesight_like,th
6bf3b5f6-9650-4368-9522-a49ede2465b6,ถือว่าการดูแลทำได้ดี,service,Positive,synthetic_wisesight_like,th
d582e8a1-7122-4a29-a00a-73068c1f3e60,สินค้าเฉยๆ ยังไม่มีอารัยโดดเด่น แม่ง,product,Neutral,synthetic_wisesight_like,th
09202719-9985-4e94-90fb-34e4268e5616,แพ็กของก็โอเคนะ 😐,delivery,Neutral,synthetic_wisesight_like,th
7d46268d-fa18-42ba-b5e8-bc72255eec2a,คุณภาพโอเค้เกินคาด,product,Positive,synthetic_wisesight_like,th
c04acc84-65f2-4a66-b5bf-72f7d6154205,จัดส่งดีมาก ประทับใจ 👍,delivery,Positive,synthetic_wisesight_like,th
0fb43720-f0cc-422d-adbf-0e75e2ab20f9,ถือว่าสินค้าทำได้ดี 😊,product,Positive,synthetic_wisesight_like,th
84b8263d-7e06-42fd-b1e9-a64af32540b0,ความคุ้มค่าก็โอเคนะ ฟีลแบบ 🤔,product,Neutral,synthetic_wisesight_like,th
5f0a5d35-8d0c-4ad9-b90d-015ae16e40dd,ราคาดีมาก ประทับใจ 👍,product,Positive,synthetic_wisesight_like,th
d3a4097b-0e27-4460-9286-706629448d53,ชอบราคาแบบนี้ 😊,product,Positive,synthetic_wisesight_like,th
2f10bd92-7720-4bbc-8413-81c800a0b083,ถือว่าการดูแลทำได้ดี,service,Positive,synthetic_wisesight_like,th
cfe379b3-affa-4278-b1b4-f316b4f49fe6,บริการโอเค้เกินคาด ถือว่าได้ 👍,service,Positive,synthetic_wisesight_like,th
2456a06e-826e-49b3-a0d3-d3cc08ee86c7,การใช้งานอยู่ในระดับปกติ 😐,platform,Neutral,synthetic_wisesight_like,th
4f86708b-c72f-464d-be4e-b2a4b72efb45,การใช้งานดีมาก ประทับใจ,platform,Positive,synthetic_wisesight_like,th
67cd079b-60b7-4496-8b69-97359d20288e,ถือว่าความรวดเร็วทำได้ดี 😊,delivery,Positive,synthetic_wisesight_like,th
688494e2-4799-4a12-a19f-17c3b2e0fa9c,ผิดหวังกับระบบ ฟีลแบบ,platform,Negative,synthetic_wisesight_like,th
f1018faf-fd64-41e9-b516-9da64be7a37f,ความรวดเร็วควรปรับปรุง,delivery,Negative,synthetic_wisesight_like,th
110a3cbb-1987-4970-8f4f-b9dac5abe27c,ระบบดีมาก ประทับใจ,platform,Positive,synthetic_wisesight_like,th
6dde5c03-8aff-404a-b158-2daa3bcd7d51,แพ็กของควรปรับปรุง,delivery,Negative,synthetic_wisesight_like,th
d48febe7-f03e-406e-84cf-201ec94e35fd,ราคาแย่กว่าที่คิด ฟีลแบบ 😤,product,Negative,synthetic_wisesight_like,th
22ec1e71-acf1-4750-8b5f-caa5f6717078,การดูแลดีม้าก ประทับใจ ถือว่าได้,service,Positive,synthetic_wisesight_like,th
004af21e-14ea-4d20-ab35-5678ba0e1ca3,ผิดหวังกับราคา 🙄,product,Negative,synthetic_wisesight_like,th
f30e9f74-9bf9-4522-905f-cf6592a35695,ชอบราคาแบบนี้,product,Positive,synthetic_wisesight_like,th
cbab0d5f-ebe4-4923-bf39-9bd845a3589d,ถือว่าบริการทำได้ดี,service,Positive,synthetic_wisesight_like,th
2b198e63-e2b8-4d67-8ee8-a7936ba2999b,การดูแลควรปรับปรุง,service,Negative,synthetic_wisesight_like,th
142cfcf5-f6b6-4bdb-878f-81cf87e977f1,ความรวดเร็วไม่โอเค้เลย 🙄,delivery,Negative,synthetic_wisesight_like,th
185d5b25-e2c3-4fc8-9c60-7c75cd2f354c,ราคาไม่ได้แย่ แต่ก็ไม่ได้ดีมาก,product,Neutral,synthetic_wisesight_like,th
449b9fef-0a6a-41d7-bf22-c0379ddd9bf9,ระบบควรปรับปรุง ถือว่าได้,platform,Negative,synthetic_wisesight_like,th
76d73271-a202-479b-b1cb-bc4408cc0841,ชอบคุณภาพแบบนี้,product,Positive,synthetic_wisesight_like,th
13c16ca3-ae0d-4f8e-b2d6-b12715bf6de6,ผิดหวังกับความคุ้มค่า 🙄,product,Negative,synthetic_wisesight_like,th
d204562e-6027-4045-9b37-a34fce9ca5fb,ความรวดเร็วไม่ได้แย่ แต่ก็ไม่ได้ดีมาก,delivery,Neutral,synthetic_wisesight_like,th
14452997-0f30-4f93-849d-c7fa8e1411e9,ชอบบริการแบบนี้,service,Positive,synthetic_wisesight_like,th
0d9a1419-3074-44ac-a464-6d09357ccb4d,ผิดหวังกับจัดส่ง 😒,delivery,Negative,synthetic_wisesight_like,th
946c32bc-635a-4baa-bd65-61e6963970b1,ผิดหวังกับสินค้า,product,Negative,synthetic_wisesight_like,th
cbf42847-1e35-4f1b-b86c-d71e1e2d7cbd,บริการอยู่ในระดับปกติ 🤔,service,Neutral,synthetic_wisesight_like,th
a6fa964d-ec02-41e0-bf60-7204d9714b7f,การใช้งานอยู่ในระดับปกติ,platform,Neutral,synthetic_wisesight_like,th
c61670a0-c30a-4481-807d-1c120cb632e0,ผิดหวังกับการดูแล,service,Negative,synthetic_wisesight_like,th
def46322-d944-462d-93d0-830b7e1821df,ระบบควรปรับปรุง,platform,Negative,synthetic_wisesight_like,th
a6af1f8c-0b76-4e82-8f0d-f2780ccb2f1d,ชอบประสบการณ์แบบนี้,platform,Positive,synthetic_wisesight_like,th
3a040525-02d8-4e98-a426-0efc3e3fee44,บริการไม่โอเคเลย,service,Negative,synthetic_wisesight_like,th
783df717-409c-4134-aa9c-804f829b039b,ราคาไม่ได้แย่ แต่ก็ไม่ได้ดีมาก,product,Neutral,synthetic_wisesight_like,th
706dd7ee-451f-41a4-9ee6-1fbf17936241,ความรวดเร็วก็โอเคนะ,delivery,Neutral,synthetic_wisesight_like,th
a27a2bc4-a26c-448a-bfcc-86210d3c8a31,ผิดหวังกับจัดส่ง,delivery,Negative,synthetic_wisesight_like,th
01d0b871-08a5-4e5d-a1b0-f553ade96cd3,การดูแลดีมาก ประทับใจ,service,Positive,synthetic_wisesight_like,th
